label,Main_Label,Sub_Label,Label_Identification,product,uri,upc,ean,isrc,song_name,artist_name,composer_name,album_name,total,file_name,income,admin_Exp,royality
"RHYFIL","Danka Music","RHYFIL","PDL","VFHB6","spotify:track:3zEB8vchFHsSX65kQcF5fX","","1.94E+12","INR1L2100097","Mudakaratha Modakam","Sneha Hegde  Padmanabh Gaikwad  Rajendra Vaibhav","Sneha Hegde  Padmanabh Gaikwad  Traditional","Mudakaratha Modakam","2","Streaming","1.21643393","0.18246509","1.03396884"
"RHYFIL","Danka Music","RHYFIL","PDL","VFHBR5","spotify:track:5lJEzTXNAuvcylxn6M1Op4","","1.94E+12","INR1L2100129","Ab Ghan","Shankar Mahadevan  Anoushka Naik","Anoushka Naik","Ab Ghan","1","Streaming","0.63245196","0.09486780","0.53758417"
"RHYFIL","Danka Music","RHYFIL","PDL","VFSA","spotify:track:4v6l4jZn62LbdziltWuT68","","8.91E+12","INR1L2100149","Down The Streetlights","Seiya  Spark'n the Band","Seiya","Down The Streetlights","1","Streaming","0.34351644","0.05152747","0.29198897"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:4v6l4jZn62LbdziltWuT68","","8.91E+12","INR1L2100149","Down The Streetlights","Seiya  Spark'n the Band","Seiya","Down The Streetlights","11","Streaming","1.44746656","0.21711999","1.23034658"
"RHYFIL","Danka Music","RHYFIL","PDL","PDS","spotify:track:5lJEzTXNAuvcylxn6M1Op4","","1.94E+12","INR1L2100129","Ab Ghan","Shankar Mahadevan  Anoushka Naik","Anoushka Naik","Ab Ghan","1","Streaming","0.13158787","0.01973818","0.11184969"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:4v6l4jZn62LbdziltWuT68","","8.91E+12","INR1L2100149","Down The Streetlights","Seiya  Spark'n the Band","Seiya","Down The Streetlights","5","Streaming","0.89272217","0.13390833","0.75881384"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:4v6l4jZn62LbdziltWuT68","","8.91E+12","INR1L2100149","Down The Streetlights","Seiya  Spark'n the Band","Seiya","Down The Streetlights","2","Streaming","0.00405587","0.00060838","0.00344749"
"RHYFIL","Danka Music","RHYFIL","PDL","FAM6","spotify:track:13wK4rl4toq8yDXwQ6YGGf","","1.94E+12","INR1L2100115","Jaaneman","Shaarib Toshi  Kkomal Krusshna  Kalim Shaikh","Shaarib Toshi  Kalim Shaikh","Jaaneman","1","Streaming","0.10103033","0.01515455","0.08587578"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:4v6l4jZn62LbdziltWuT68","","8.91E+12","INR1L2100149","Down The Streetlights","Seiya  Spark'n the Band","Seiya","Down The Streetlights","10","Streaming","1.28358211","0.19253732","1.09104480"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:6Df0WZswXoynEgt2dgjBrH","","1.94E+12","INR1L2100006","Deva Deva","Nandesh Umap  Bela Shende  Swapnil Bandodkar","Leslee Lewis  Ambarish Deshpande","Poshter Boyz","1","Streaming","0.12835821","0.01925373","0.10910448"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:2KYt6izQvnor2M0DhcCQea","","8.91E+12","INR1L2100160","Jeev Jhala Mogra","Chinmay Hulyalkar  Sayee Gangan","Rasik Metangale  Valay Mulgund","Jeev Jhala Mogra","5","Streaming","0.01535694","0.00230354","0.01305340"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:4v6l4jZn62LbdziltWuT68","","8.91E+12","INR1L2100149","Down The Streetlights","Seiya  Spark'n the Band","Seiya","Down The Streetlights","53","Streaming","0.16278339","0.02441751","0.13836588"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:5lJEzTXNAuvcylxn6M1Op4","","1.94E+12","INR1L2100129","Ab Ghan","Shankar Mahadevan  Anoushka Naik","Anoushka Naik","Ab Ghan","1","Streaming","0.00307141","0.00046071","0.00261069"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:0wIYDDwvBvrajef8yZGeyD","","1.94E+12","INR1L2100086","Deva Ganaraya","Swapnil Bandodkar","Chinar Mahesh  Sandeep Malvi","Deva Ganaraya","3","Streaming","0.88641696","0.13296255","0.75345442"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:4v6l4jZn62LbdziltWuT68","","8.91E+12","INR1L2100149","Down The Streetlights","Seiya  Spark'n the Band","Seiya","Down The Streetlights","4","Streaming","1.18188928","0.17728339","1.00460589"
"RHYFIL","Danka Music","RHYFIL","PDL","FAM6","spotify:track:198JS19D86t3HzphIFF7DB","1.96E+11","","QZFZ42186097","Main Ek Saaya","Reeshabh Purohit  Nisha Satpute  Malavika Dikshit","Reeshabh Purohit  Nisha Satpute","Main Ek Saaya","1","Streaming","0.29547232","0.04432085","0.25115147"
"RHYFIL","Danka Music","RHYFIL","PDL","PDS","spotify:track:7e8fqBJhN0n5tkfmZTvZFa","","1.94E+12","INR1L2100031","Raag Bhairavi - Dadra - Rab Tohe Bhoole Nahi Bane","Shubha Joshi","Traditional","Surmayi","1","Streaming","0.29547232","0.04432085","0.25115147"
"RHYFIL","Danka Music","RHYFIL","PDL","TRIAL-3M","spotify:track:6Df0WZswXoynEgt2dgjBrH","","1.94E+12","INR1L2100006","Deva Deva","Nandesh Umap  Bela Shende  Swapnil Bandodkar","Leslee Lewis  Ambarish Deshpande","Poshter Boyz","1","Streaming","0.29547232","0.04432085","0.25115147"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:4v6l4jZn62LbdziltWuT68","","8.91E+12","INR1L2100149","Down The Streetlights","Seiya  Spark'n the Band","Seiya","Down The Streetlights","5","Streaming","0.93453158","0.14017974","0.79435185"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:7e8fqBJhN0n5tkfmZTvZFa","","1.94E+12","INR1L2100031","Raag Bhairavi - Dadra - Rab Tohe Bhoole Nahi Bane","Shubha Joshi","Traditional","Surmayi","1","Streaming","0.18690628","0.02803594","0.15887034"
"RHYFIL","Danka Music","RHYFIL","PDL","TRIAL-3M","spotify:track:4v6l4jZn62LbdziltWuT68","","8.91E+12","INR1L2100149","Down The Streetlights","Seiya  Spark'n the Band","Seiya","Down The Streetlights","1","Streaming","0.18690628","0.02803594","0.15887034"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:0GbgXYdmNw8eIq55JIQR5O","","1.94E+12","INR1L2100066","Meghduut","Sanket Puranik  Hrishikesh Ranade  Mahesh Aphale","Sanket Puranik  Mahesh Aphale","Meghduut","20","Streaming","1.37695286","0.20654293","1.17040993"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:0JGObGIMFhgQSvaWiZdmod","","1.94E+12","INI112177847","Lost In Dreams","Rough Soul  Lit Ink","Rough Soul  Lit Ink","By Myself","4","Streaming","0.27539056","0.04130858","0.23408197"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:0RPTsH58SGrGZM0BwAbLUe","","8.91E+12","INR1L2100147","Aao Phirse Diya Jalaye","Jaydeep Vaidya  Ajay Naik","Ajay Naik  Atal Bihari Vajpayee","Aao Phirse Diya Jalaye","7","Streaming","0.48193349","0.07229002","0.40964347"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:0b0IfjXRDaX75NPfii6dya","","1.94E+12","INI112177849","2am Vibes","Rough Soul","Rough Soul","By Myself","12","Streaming","0.82617175","0.12392576","0.70224599"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:0idogfxhtBdXQHk0DilF1s","","1.94E+12","INR1L2100096","Majha Ganoba","Nandesh Umap","Nandesh Umap  Varsha Rajendra Hunje","Majha Ganoba","8","Streaming","0.55078111","0.08261717","0.46816394"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:0j3JWZGssZ3Dp4AxppSa20","","1.94E+12","INR1L2100078","Shehnai Rudrashtakam","Rajendra Gajanan Salunke  Gajanan Salunke  Anand Pawar  Prathamesh Dhumal","Rajendra Gajanan Salunke  Instrumental","Shehnai Rudrashtakam","1","Streaming","0.06884762","0.01032714","0.05852048"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:0m2R2ZfCzMFp0KUpHlMZcx","","1.94E+12","INR1L2100128","Dil Chaahe Bhar Loon Udaan","Kkomal Krusshna","Kedar Bhagwat  Ashwinee Deshpande","Udaan","6","Streaming","0.41308587","0.06196288","0.35112299"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:0wIYDDwvBvrajef8yZGeyD","","1.94E+12","INR1L2100086","Deva Ganaraya","Swapnil Bandodkar","Chinar Mahesh  Sandeep Malvi","Deva Ganaraya","70","Streaming","4.81933500","0.72290025","4.09643475"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:13j0WpG352pHMSUFqTL5sN","","1.94E+12","INR1L2100123","Street'S","Rough Soul","Rough Soul","E M O","22","Streaming","1.51464818","0.22719723","1.28745095"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:13wK4rl4toq8yDXwQ6YGGf","","1.94E+12","INR1L2100115","Jaaneman","Shaarib Toshi  Kkomal Krusshna  Kalim Shaikh","Shaarib Toshi  Kalim Shaikh","Jaaneman","800","Streaming","55.07811426","8.26171714","46.81639712"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:18klcVuT7CCX2IJ2QndmpA","","1.94E+12","INR1L2100118","Ding Dong Vajtiya Ghanti","Adarsh Shinde","Praful-Swapnil  Mandar Cholkar","Piru","1","Streaming","0.06884762","0.01032714","0.05852048"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:18yTnRek20zh50uy2Z892b","","1.94E+12","INI112177848","No Regrets","Rough Soul  San D  Lafz","Rough Soul","By Myself","4","Streaming","0.27539056","0.04130858","0.23408197"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:198JS19D86t3HzphIFF7DB","1.96E+11","","QZFZ42186097","Main Ek Saaya","Reeshabh Purohit  Nisha Satpute  Malavika Dikshit","Reeshabh Purohit  Nisha Satpute","Main Ek Saaya","373","Streaming","25.68017078","3.85202562","21.82814517"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:1BsHJO5QkRSUFrImBSmnoA","","1.94E+12","INR1L2100049","Raag Jog - Drut - Mohe Kal Na Parat Sajna","Shubha Joshi","Traditional","Sarvaangini","9","Streaming","0.61962881","0.09294432","0.52668449"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:1UFfB124RmF6gpXh31S97U","","1.94E+12","INR1L2100022","Bharmaayo Mhaaro Maarudo","Shubha Joshi  Ninu Mazumdar  Sant Meerabai","Ninu Mazumdar  Sant Meerabai","Suno Mhaaree Arjee","1","Streaming","0.06884762","0.01032714","0.05852048"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:1VOgiwSz7JCHHaL1kMqrZ9","","1.94E+12","INR1L2100034","Vandan Tujhla Hai Gajvadna","Raviraj Koltharkar  Duhita Kunwawlekar  Arundhati Tendulkar  Aarti Satyapal  Rasika Borkar  Nikita Ghate  Sneha Ayare","Raviraj Koltharkar","Siddhivinayaka","1","Streaming","0.06884762","0.01032714","0.05852048"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:1j79MzJ0Tcftk9hOQfme9P","","8.91E+12","INR1L2100163","Hindustan","Ajay Naik  Ramaa Sagar  Pratik Jathan  Avinash Jadhav","Ajay Naik","Hindustan","45","Streaming","3.09814389","0.46472158","2.63342230"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:1tcAT7htofUHvlK8WGpzLq","","1.94E+12","INR1L2100001","Adneyachya Waata","Jasraj Joshi  Sanket Puranik  Mahesh Aphale","Sanket Puranik  Mahesh Aphale","Adneyachya Waata","1408","Streaming","96.93748107","14.54062216","82.39685891"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:25zxZCVVIpx2OkeE5mvDpe","","8.91E+12","INR1L2100155","Bebhan Man Majhe","Kkomal Krusshna  Shubhankar  Ajay Naik","Shubhankar  Ajay Naik","Bebhan Man Majhe","212","Streaming","14.59570031","2.18935505","12.40634527"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:272FvFOHQKq2VN1hQqSZcd","","1.94E+12","INI112177839","Punha Ekda","Savaniee Ravindrra  Niranjan Pedgaonkar  Shaunak Sirrole","Niranjan Pedgaonkar  Shaunak Sirrole","Punha Ekda","20","Streaming","1.37695286","0.20654293","1.17040993"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:2KSXEaT4uidlQ0CoNjUsnS","","1.94E+12","INR1L2100005","Kshan He","Shankar Mahadevan  Leslee Lewis","Leslee Lewis  Ambarish Deshpande","Poshter Boyz","59","Streaming","4.06201095","0.60930164","3.45270931"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:2KYt6izQvnor2M0DhcCQea","","8.91E+12","INR1L2100160","Jeev Jhala Mogra","Chinmay Hulyalkar  Sayee Gangan","Rasik Metangale  Valay Mulgund","Jeev Jhala Mogra","205","Streaming","14.11376674","2.11706501","11.99670173"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:2R08Jlbcx3fDOZhVUatViC","","1.94E+12","INR1L2100023","Hari Bin Tero","Shubha Joshi  Shobha Gurtu  Sant Kabeerdas","Shobha Gurtu  Sant Kabeerdas","Suno Mhaaree Arjee","1","Streaming","0.06884762","0.01032714","0.05852048"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:2ZnNVq9wFcnanU18eHOxtS","","1.94E+12","INI112177845","Aai Cha Shrungar","Shweta Deshpande  Arun Sangole","Shweta Deshpande  Arun Sangole","Aai Cha Shrungar","7","Streaming","0.48193349","0.07229002","0.40964347"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:2jGfOftvU4DAoobd7ahpTC","","1.94E+12","INR1L2100050","Raag Mishra Kafi - Thumri - Piya Gaye Pardes","Shubha Joshi","Traditional","Sarvaangini","3","Streaming","0.20654294","0.03098144","0.17556150"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:2orA6mbSBM3c9q6mL6c6Ka","","8.91E+12","INR1L2100159","Ubhe Brahmha Vitevari","Nagesh Adgaonkar","Ketaki Vaidya  Anand Ghayal","Ubhe Brahmha Vitevari","8","Streaming","0.55078111","0.08261717","0.46816394"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:2tst3PcPSMc98MIc9QCfFv","","8.91E+12","INR1L2100161","Anntarangi","Jasraj Joshi","Raao Sunny Kumar  Parshuram Bagde  Jitesh Rathod","Anntarangi","213","Streaming","14.66454793","2.19968219","12.46486574"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:31CB2IkaH4haUHE6zufZU1","","1.94E+12","INR1L2100087","Abhal Shodhatana","Samiksha Chandramore","Anandi Vikas  Dr. Venkatesh Kabde","Zep","1","Streaming","0.06884762","0.01032714","0.05852048"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:31hvmu7wIHWm1rwXucGmj4","","1.94E+12","INR1L2100116","Anathancha Nath","Avadhoot Gupte","Chinar Mahesh  Sandeep Malvi","Anathancha Nath","35","Streaming","2.40966746","0.36145012","2.04821734"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:34yKZ8kCBFQm2vKyG5FbHH","","8.91E+12","INR1L2100148","Teri Yaad","Rohan Pagare","Rohan Pagare","Teri Yaad","4","Streaming","0.27539056","0.04130858","0.23408197"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:3F1OZCbdWuN8EtrrlH9qIM","","1.94E+12","INR1L2100108","Shree Suktam","Anandi Joshi","Chinar Mahesh  Traditional","Shree Suktam","18","Streaming","1.23925754","0.18588863","1.05336891"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:3GYXfcvGCnyzyHbv563H9y","","1.94E+12","INR1L2100130","Ishq Ki Baatein","Kkomal Krusshna  Khalil Abhyankar","Khalil Abhyankar","Ishq Ki Baatein","21","Streaming","1.44580048","0.21687007","1.22893040"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:3K32xjZvYGGFl7smecqk3V","","1.94E+12","INR1L2100002","Tu Chamakdar Chandani","Tejas Satpute","Tejas Satpute","Tu Chamakdar Chandani","14","Streaming","0.96386698","0.14458005","0.81928694"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:3PBOC8n70Zo34U6OlJziiG","","1.94E+12","INR1L2100003","Poshter Boyz Title Track","Avadhoot Gupte  Leslee Lewis  Shreyas Talpade  Gandhar Kadam 1080g","Leslee Lewis  Shreyas Talpade  Chaitanya Sant  Sameer Patil","Poshter Boyz","104","Streaming","7.16015484","1.07402323","6.08613161"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:3SU5SanH2BYRFQQczksz16","","1.94E+12","INR1L2100099","Khel Fugadicha","Aditi Kulkarni  Anurati Kulkarni","Dr. Shekhar Kulkarni","Khel Fugadicha","2","Streaming","0.13769532","0.02065430","0.11704102"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:3TiY8VrhqVZX8cwJr0u6xf","","8.91E+12","INR1L2100139","Tujhi Najar Ti Lay Bhari","Adarsh Shinde","Dev Suchir  Prashant Sasane  Mubarak Shaikh  Nitin Satope","Jiddari","2","Streaming","0.13769532","0.02065430","0.11704102"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:3j1k8owJQMf16bIVVh5pFi","","1.94E+12","INR1L2100089","Harlo Kiti Ladhe Mi","Suranjan Khandalkar","Anandi Vikas  Dr. Venkatesh Kabde","Zep","1","Streaming","0.06884762","0.01032714","0.05852048"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:3ubOTJlwiqFnsqlaKvEIGA","","1.94E+12","INR1L2100110","Gaata Chal Gan Gan Ganat Bote Gajanan Maharaj Qawwali","Rafi Habib  Madhuri Joshi","Dhanashree Ganatra  Parag Pethe Parast","Gaata Chal Gan Gan Ganat Bote Gajanan Maharaj Qawwali","3","Streaming","0.20654294","0.03098144","0.17556150"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:3vm9D6AxeEL6l8k1W3VZ7A","","1.94E+12","INI112177846","Tiparyancha Naad","Shweta Deshpande  Arun Sangole","Shweta Deshpande  Arun Sangole","Tiparyancha Naad","1","Streaming","0.06884762","0.01032714","0.05852048"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:3zEB8vchFHsSX65kQcF5fX","","1.94E+12","INR1L2100097","Mudakaratha Modakam","Sneha Hegde  Padmanabh Gaikwad  Rajendra Vaibhav","Sneha Hegde  Padmanabh Gaikwad  Traditional","Mudakaratha Modakam","67","Streaming","4.61279206","0.69191881","3.92087325"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:4BGKIRXxmSJi1mXS76ncjj","","1.94E+12","INR1L2100029","Raag Mangal Bhairav - Drut - Shiv Mahadev","Shubha Joshi","Traditional","Surmayi","14","Streaming","0.96386698","0.14458005","0.81928694"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:4C0TTEHKrGVNACstfoNNkd","","1.94E+12","INR1L2100094","Sad Hi Spandananchi","Pallavi Patki Dhole","Prashant Phasge  Hrishikesh Desai","Sad Hi Spandananchi","3","Streaming","0.20654294","0.03098144","0.17556150"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:4DTW0igfwXbeXNSZawxyZs","","1.94E+12","INR1L2100117","Diwali Hai Ye","Nakash Aziz  Tapanjyoti Datta","Tapanjyoti Datta  Sanjay Datar","Diwali Hai Ye","26","Streaming","1.79003873","0.26850581","1.52153292"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:4F4NOm1ZBVDxZc9NJSBVBX","","8.91E+12","INR1L2100136","Bum Bhole Bum","Abby J  Sanrich  Mrunal Shankar","Abby J  Sanrich","Bum Bhole Bum","189","Streaming","13.01220452","1.95183068","11.06037384"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:4F5JrqtQlj82j7tTX5CENZ","","8.91E+12","INR1L2100157","Sakha Panduranga","Shounak Abhisheki","Ketaki Vaidya  Anand Ghayal","Sakha Panduranga","4","Streaming","0.27539056","0.04130858","0.23408197"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:4H8oAHuRZ7dC4GBEA9CUFW","","1.94E+12","INR1L2100120","Mala Kai Zal","Kaushik Deshpande","Praful-Swapnil  Pankaj Patil","Piru","5","Streaming","0.34423817","0.05163573","0.29260245"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:4NqWrBP0wBsBA7E0v0Rqcb","","8.91E+12","INR1L2100137","Kalajachya Khanat","Swapnil Bandodkar  Soniya Upadhyay","Dev Suchir  Suhas Munde","Jiddari","1","Streaming","0.06884762","0.01032714","0.05852048"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:4Xkum86h7hMyNPWK1fmANV","","1.94E+12","INR1L2100065","Vaari","Madhur Shinde","Rahul Kamble","Vaari","1","Streaming","0.06884762","0.01032714","0.05852048"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:4XxHluZcUjXKcHmd0N0wWN","","8.91E+12","INR1L2100156","Rama Rama","Raghunandan Panshikar","Ketaki Vaidya  Varsha Bhave","Rama Rama","7","Streaming","0.48193349","0.07229002","0.40964347"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:4c2MMmkpWFpCnu7X5JjA6Q","","1.94E+12","INR1L2100048","Raag Jog - Vilambit - Eri Man Bhayo Shyam","Shubha Joshi","Traditional","Sarvaangini","9","Streaming","0.61962881","0.09294432","0.52668449"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:4m5DTzdmQSPq25djE2i4WX","","1.94E+12","INR1L2100069","Aadha Ishq","Praful  Swapnil  Brijesh Shandilya  Jai Atre","Praful  Swapnil  Jai Atre","Aadha Ishq","2","Streaming","0.13769532","0.02065430","0.11704102"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:4mHiyKyaiDzuMmvOKAtXL8","","1.94E+12","INR1L2100124","Heer","Harshit Chauhan","Harshit Chauhan","Heer","67","Streaming","4.61279206","0.69191881","3.92087325"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:4pAQ8Bx8C9uCAIELMwcBdO","","1.94E+12","INR1L2100028","Raag Mangal Bhairav - Vilambit - Mori Pat Rakho Kartar","Shubha Joshi","Traditional","Surmayi","18","Streaming","1.23925754","0.18588863","1.05336891"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:4py0i2SNdV0zX91ftbo7oN","","1.94E+12","INR1L2100036","Yei Vithuraya Abhang","Jayateerth Mevundi  Kedar Divekar  Avadhoot Gahndhi","Kedar Divekar  Avadhoot Gandhi  Valay Mulgund","Yei Vithuraya Abhang","36","Streaming","2.47851516","0.37177727","2.10673789"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:4r1Q3pBFmh4uwjFbaqLq5e","","1.94E+12","INR1L2100067","Vitthala Vitthala","Dnyaneshwar Meshram","Vinayak Koli  Sudhakar Inamdar","Vitthala Vitthala","83","Streaming","5.71435436","0.85715315","4.85720121"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:4tXWMTUuhPZ4Sbk8kvIcRQ","","1.94E+12","INR1L2100114","Sakha Krupavant","Shweta Deshpande","Mansi Deshpande  Traditional","Sakha Krupavant","2","Streaming","0.13769532","0.02065430","0.11704102"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:4v6l4jZn62LbdziltWuT68","","8.91E+12","INR1L2100149","Down The Streetlights","Seiya  Spark'n the Band","Seiya","Down The Streetlights","220","Streaming","15.14648142","2.27197221","12.87450921"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:54icRguusp8jnhYm8PqipI","","1.94E+12","INR1L2100030","Raag Khamaj - Thumri - Chhab Dikhala Ja","Shubha Joshi","Traditional","Surmayi","576","Streaming","39.65624229","5.94843634","33.70780594"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:56EYMPwuqIJhtFsMSnBmog","","8.91E+12","INR1L2100141","Double Karti Chala","Anil Kakde","Anil Kakde","Double Karti Chala","1","Streaming","0.06884762","0.01032714","0.05852048"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:57sbDFoOKvZTd2D13slsKf","","1.94E+12","INR1L2100131","Ruswaa","Reeshabh Purohit  Kalim Shaikh  Khwaab","Reeshabh Purohit  Kalim Shaikh","Ruswaa","794","Streaming","54.66502839","8.19975426","46.46527413"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:5CtndF2ApbxtOPThxdWiCK","","1.94E+12","INR1L2100032","Baraso Re","Raviraj Koltharkar  Ft. Duhita Kunwawlekar  Ft. Arundhati Tendulkar  Ft. Aarti Satyapal  Ft. Rasika Borkar  Ft. Nikita Ghate  Ft. Sneha Ayare","Raviraj Koltharkar","Baraso Re","3","Streaming","0.20654294","0.03098144","0.17556150"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:5XZ9dwtrH2WnMoQE1gz6XU","","1.94E+12","INR1L2100076","Tabla Solo","Mani Bhardwaj","Mani Bhardwaj  Instrumental","Tabla Solo","45","Streaming","3.09814389","0.46472158","2.63342230"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:5asYp0j0PZntbehy3ZrfWV","","1.94E+12","INR1L2100013","Jitney Moonh Hain","Shubha Joshi  Siraj Ahmed Khan  Qaisar  Ul  Jafri","Siraj Ahmed Khan  Qaisar  Ul  Jafri","Sartaje Ghazal","4","Streaming","0.27539056","0.04130858","0.23408197"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:5lJEzTXNAuvcylxn6M1Op4","","1.94E+12","INR1L2100129","Ab Ghan","Shankar Mahadevan  Anoushka Naik","Anoushka Naik","Ab Ghan","5451","Streaming","375.28850100","56.29327516","318.99522590"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:5oFZWLSevcNtQawt8pX81i","","1.94E+12","INR1L2100033","Man Maze","Raviraj Koltharkar  Ft. Duhita Kunwawlekar  Ft. Arundhati Tendulkar  Ft. Aarti Satyapal  Ft. Rasika Borkar  Ft. Nikita Ghate  Ft. Sneha Ayare","Raviraj Koltharkar  Shashank Kondvilkar","Man Maze","61","Streaming","4.19970619","0.62995593","3.56975026"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:5oPZ5c9YgUSh8PirYApxFn","","1.94E+12","INR1L2100064","Bhaje Pandurangam","Dhanashree Ganatra","Dhanashree Ganatra  Traditional","Bhaje Pandurangam","3","Streaming","0.20654294","0.03098144","0.17556150"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:5qKzM5vkU03OS5qbVNsChC","","1.94E+12","INI112177836","Man Baware","Aaroh Kango  Dev Ahhirrao  Sakshi Marathe","Aaroh Kango","Man Baware","4","Streaming","0.27539056","0.04130858","0.23408197"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:62FhbDtn1GNZEgdHFqVmWp","","1.94E+12","INR1L2100093","Shravan Nahi Aala","Aarya Ambekar","Ashok Patki  Satish Moghe","Shravan Nahi Aala","200","Streaming","13.76952857","2.06542929","11.70409928"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:69OXmTc5cOHlIQTlnj9Py9","","1.94E+12","INR1L2100070","No L","Rough Soul","Rough Soul","No L","5","Streaming","0.34423817","0.05163573","0.29260245"
